env_time,Repo,BuildVersion,PackageName,PackageVersion,Branch,Relationship,DataSource
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.ServiceFabric.DisasterRecovery,14.2504.1.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.ServiceLocatorAbstractions,14.2504.1.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Shared,14.2503.1.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Shared.Http,14.2504.1.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Throttle,14.2503.1.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Throttle.Abstractions,14.2504.1.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.ThrottleClientCommon,14.2503.1.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.ThrottleService.Client,14.2503.1.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.ThrottleV2.Abstractions,14.2504.1.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Throttling.Data,14.2503.1.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Throttling.Throttle,14.2503.1.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Core.Versioning.Abstractions,14.2504.1.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.EnvConfig.Environment,6.2012.360.512,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Extensions.Client.HttpClient,17.2503.1.7,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Extensions.Client.HttpClient.Abstractions,17.2504.1.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Extensions.Client.HttpClientDefault,17.2504.1.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Extensions.Client.ODataV3ClientDefault,17.2504.1.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Extensions.Service.HttpService,17.2503.1.7,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Extensions.Service.HttpService.Abstractions,17.2503.1.7,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Fabric.Core,16.0.1,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Fabric.Core.Platform.Core,16.0.9,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Instrumentation.UnifiedApiNetStd.Abstractions,7.0.83.1003,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Instrumentation.UnifiedApiNetStd.Impl,7.0.83.1003,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.Jose,8.2505.2.4,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.KeyVault.V4.Cryptography,4.1.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.KeyVaultClientV4.FSICore,7.2505.18.1002,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.MiniTemplatePopulator,6.2507.18.4,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Intune.OAuth.ODataClient,6.2101.9,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Management.Services.Diagnostics.Opentelemetry.AuditCore,7.0.68.8,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Management.Services.SecurityCommon,7.2508.15.1003,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Management.Services.SecuritySubsystem.AzureOAuthClientCore,7.2508.15.1003,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.NETCore.Platforms,5.0.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.NETCore.Targets,1.1.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.OData.Client,7.21.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.OData.Core,7.21.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.OData.Edm,7.21.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.OData.Extensions.V3Client,1.0.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.OData.Extensions.V3Client.Abstractions,1.0.5,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.R9.Extensions.Options.Contextual,8.5.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Rest.ClientRuntime,2.3.24,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.ServiceFabric,7.2.477,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Spatial,7.21.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Win32.Primitives,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Win32.Registry,5.0.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Microsoft.Win32.SystemEvents,8.0.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,NETStandard.Library,1.6.1,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Newtonsoft.Json,13.0.3,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Newtonsoft.Json.Bson,1.0.1,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,OpenTelemetry,1.8.1,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,OpenTelemetry.Api,1.8.1,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,OpenTelemetry.Api.ProviderBuilderExtensions,1.8.1,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,OpenTelemetry.Audit.Geneva,2.2.6,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,OpenTelemetry.Exporter.Geneva,1.8.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,OpenTelemetry.Exporter.OneCollector,1.8.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Polly,8.5.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Polly.Core,8.5.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,Polly.Extensions.Http,3.0.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,protobuf-net,3.2.45,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,protobuf-net.Core,3.2.45,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Collections,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Diagnostics.Tools,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Diagnostics.Tracing,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Globalization,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Globalization.Calendars,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.IO,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Reflection,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Reflection.Extensions,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Reflection.Primitives,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Resources.ResourceManager,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Runtime,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Runtime.Handles,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Runtime.InteropServices,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Text.Encoding,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Text.Encoding.Extensions,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Threading.Tasks,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.any.System.Threading.Timer,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.debian.8-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.fedora.23-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.fedora.24-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.native.System,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.native.System.IO.Compression,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.native.System.Net.Http,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.native.System.Security.Cryptography.Apple,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.opensuse.13.2-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.opensuse.42.1-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.osx.10.10-x64.runtime.native.System.Security.Cryptography.Apple,4.3.0,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.osx.10.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.rhel.7-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.ubuntu.14.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
2025-07-07T02:36:37.8270039Z,Intune-Svc-ProxyFrontEnd,6.2508.5.0,runtime.ubuntu.16.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.2,develop,Consumes,/drop_build_postbuild/PublishOutput/RestUserAuthLocationServiceV2/Microsoft.Intune.LocationService.RestUserAuthLocationServiceV2.deps.json
